Time[s]               Number of clusters
1.82000000000000e-07	9
1.84000000000000e-07	9
1.86000000000000e-07	9
1.88000000000000e-07	9
1.90000000000000e-07	9
1.92000000000000e-07	9
1.94000000000000e-07	8
1.96000000000000e-07	9
1.98000000000000e-07	8
2.00000000000000e-07	9
2.02000000000000e-07	8
2.04000000000000e-07	8
2.06000000000000e-07	8
2.08000000000000e-07	8
2.10000000000000e-07	8
2.12000000000000e-07	8
2.14000000000000e-07	8
2.16000000000000e-07	8
2.18000000000000e-07	8
2.20000000000000e-07	8
2.22000000000000e-07	8
2.24000000000000e-07	8
2.26000000000000e-07	8
2.28000000000000e-07	7
2.30000000000000e-07	8
2.32000000000000e-07	7
2.34000000000000e-07	8
2.36000000000000e-07	7
2.38000000000000e-07	7
2.40000000000000e-07	7
2.42000000000000e-07	7
2.44000000000000e-07	7
2.46000000000000e-07	8
2.48000000000000e-07	7
2.50000000000000e-07	8
2.52000000000000e-07	8
2.54000000000000e-07	8
2.56000000000000e-07	8
2.58000000000000e-07	8
2.60000000000000e-07	8
2.62000000000000e-07	8
2.64000000000000e-07	8
2.66000000000000e-07	8
2.68000000000000e-07	8
2.70000000000000e-07	8
2.72000000000000e-07	7
2.74000000000000e-07	7
2.76000000000000e-07	7
2.78000000000000e-07	7
2.80000000000000e-07	7
2.82000000000000e-07	7
2.84000000000000e-07	7
2.86000000000000e-07	7
2.88000000000000e-07	6
2.90000000000000e-07	6
2.92000000000000e-07	8
2.94000000000000e-07	7
2.96000000000000e-07	7
2.98000000000000e-07	7
3.00000000000000e-07	7
3.02000000000000e-07	7
3.04000000000000e-07	7
3.06000000000000e-07	7
3.08000000000000e-07	6
3.10000000000000e-07	5
3.12000000000000e-07	7
3.14000000000000e-07	6
3.16000000000000e-07	6
3.18000000000000e-07	6
3.20000000000000e-07	7
3.22000000000000e-07	6
3.24000000000000e-07	7
3.26000000000000e-07	7
3.28000000000000e-07	6
3.30000000000000e-07	7
3.32000000000000e-07	7
3.34000000000000e-07	8
3.36000000000000e-07	7
3.38000000000000e-07	6
3.40000000000000e-07	7
3.42000000000000e-07	6
3.44000000000000e-07	5
3.46000000000000e-07	6
3.48000000000000e-07	5
3.50000000000000e-07	6
3.52000000000000e-07	6
3.54000000000000e-07	6
3.56000000000000e-07	5
3.58000000000000e-07	6
3.60000000000000e-07	6
3.62000000000000e-07	6
3.64000000000000e-07	6
3.66000000000000e-07	6
3.68000000000000e-07	7
3.70000000000000e-07	7
3.72000000000000e-07	5
3.74000000000000e-07	6
3.76000000000000e-07	6
3.78000000000000e-07	6
3.80000000000000e-07	6
3.82000000000000e-07	5
3.84000000000000e-07	5
3.86000000000000e-07	5
3.88000000000000e-07	5
3.90000000000000e-07	6
3.92000000000000e-07	5
3.94000000000000e-07	5
3.96000000000000e-07	5
3.98000000000000e-07	5
4.00000000000000e-07	5
4.02000000000000e-07	5
4.04000000000000e-07	6
4.06000000000000e-07	7
4.08000000000000e-07	6
4.10000000000000e-07	7
4.12000000000000e-07	6
4.14000000000000e-07	7
4.16000000000000e-07	7
4.18000000000000e-07	7
4.20000000000000e-07	7
4.22000000000000e-07	7
4.24000000000000e-07	7
4.26000000000000e-07	7
4.28000000000000e-07	7
4.30000000000000e-07	7
4.32000000000000e-07	7
4.34000000000000e-07	7
4.36000000000000e-07	7
4.38000000000000e-07	7
4.40000000000000e-07	7
4.42000000000000e-07	7
4.44000000000000e-07	7
4.46000000000000e-07	7
4.48000000000000e-07	7
4.50000000000000e-07	6
4.52000000000000e-07	6
4.54000000000000e-07	6
4.56000000000000e-07	6
4.58000000000000e-07	6
4.60000000000000e-07	6
4.62000000000000e-07	6
4.64000000000000e-07	6
4.66000000000000e-07	6
4.68000000000000e-07	6
4.70000000000000e-07	6
4.72000000000000e-07	6
4.74000000000000e-07	6
4.76000000000000e-07	6
4.78000000000000e-07	6
4.80000000000000e-07	6
4.82000000000000e-07	6
4.84000000000000e-07	6
4.86000000000000e-07	6
4.88000000000000e-07	6
4.90000000000000e-07	6
4.92000000000000e-07	6
4.94000000000000e-07	6
4.96000000000000e-07	6
4.98000000000000e-07	6
5.00000000000000e-07	6
5.02000000000000e-07	6
5.04000000000000e-07	5
5.06000000000000e-07	6
5.08000000000000e-07	6
5.10000000000000e-07	6
5.12000000000000e-07	6
5.14000000000000e-07	6
5.16000000000000e-07	6
5.18000000000000e-07	6
5.20000000000000e-07	6
5.22000000000000e-07	5
5.24000000000000e-07	5
5.26000000000000e-07	6
5.28000000000000e-07	6
5.30000000000000e-07	6
5.32000000000000e-07	6
5.34000000000000e-07	6
5.36000000000000e-07	5
5.38000000000000e-07	5
5.40000000000000e-07	6
5.42000000000000e-07	6
5.44000000000000e-07	6
5.46000000000000e-07	6
5.48000000000000e-07	6
5.50000000000000e-07	6
5.52000000000000e-07	5
5.54000000000000e-07	5
5.56000000000000e-07	6
5.58000000000000e-07	5
5.60000000000000e-07	6
5.62000000000000e-07	6
5.64000000000000e-07	6
5.66000000000000e-07	5
5.68000000000000e-07	5
5.70000000000000e-07	6
5.72000000000000e-07	6
5.74000000000000e-07	6
5.76000000000000e-07	6
5.78000000000000e-07	6
5.80000000000000e-07	5
5.82000000000000e-07	5
5.84000000000000e-07	5
5.86000000000000e-07	5
5.88000000000000e-07	5
5.90000000000000e-07	5
5.92000000000000e-07	5
5.94000000000000e-07	5
5.96000000000000e-07	5
5.98000000000000e-07	5
6.00000000000000e-07	5
6.02000000000000e-07	5
6.04000000000000e-07	6
6.06000000000000e-07	5
6.08000000000000e-07	5
6.10000000000000e-07	6
6.12000000000000e-07	6
6.14000000000000e-07	6
6.16000000000000e-07	6
6.18000000000000e-07	5
6.20000000000000e-07	5
6.22000000000000e-07	5
6.24000000000000e-07	5
6.26000000000000e-07	6
6.28000000000000e-07	5
6.30000000000000e-07	5
6.32000000000000e-07	5
6.34000000000000e-07	5
6.36000000000000e-07	5
6.38000000000000e-07	5
6.40000000000000e-07	5
6.42000000000000e-07	5
6.44000000000000e-07	5
6.46000000000000e-07	6
6.48000000000000e-07	5
6.50000000000000e-07	6
6.52000000000000e-07	5
6.54000000000000e-07	5
6.56000000000000e-07	5
6.58000000000000e-07	5
6.60000000000000e-07	5
6.62000000000000e-07	5
6.64000000000000e-07	4
6.66000000000000e-07	6
6.68000000000000e-07	5
6.70000000000000e-07	5
6.72000000000000e-07	5
6.74000000000000e-07	5
6.76000000000000e-07	5
6.78000000000000e-07	5
6.80000000000000e-07	5
6.82000000000000e-07	5
6.84000000000000e-07	5
6.86000000000000e-07	5
6.88000000000000e-07	5
6.90000000000000e-07	5
6.92000000000000e-07	5
6.94000000000000e-07	5
6.96000000000000e-07	5
6.98000000000000e-07	5
7.00000000000000e-07	5
7.02000000000000e-07	5
7.04000000000000e-07	5
7.06000000000000e-07	5
7.08000000000000e-07	5
7.10000000000000e-07	5
7.12000000000000e-07	5
7.14000000000000e-07	5
7.16000000000000e-07	5
7.18000000000000e-07	5
7.20000000000000e-07	5
7.22000000000000e-07	5
7.24000000000000e-07	5
7.26000000000000e-07	5
7.28000000000000e-07	5
7.30000000000000e-07	5
7.32000000000000e-07	5
7.34000000000000e-07	5
7.36000000000000e-07	5
7.38000000000000e-07	5
7.40000000000000e-07	5
7.42000000000000e-07	5
7.44000000000000e-07	5
7.46000000000000e-07	6
7.48000000000000e-07	5
7.50000000000000e-07	6
7.52000000000000e-07	6
7.54000000000000e-07	5
7.56000000000000e-07	5
7.58000000000000e-07	5
7.60000000000000e-07	5
7.62000000000000e-07	6
7.64000000000000e-07	6
7.66000000000000e-07	6
7.68000000000000e-07	6
7.70000000000000e-07	6
7.72000000000000e-07	5
7.74000000000000e-07	5
7.76000000000000e-07	5
7.78000000000000e-07	5
7.80000000000000e-07	5
7.82000000000000e-07	5
7.84000000000000e-07	5
7.86000000000000e-07	5
7.88000000000000e-07	5
7.90000000000000e-07	5
7.92000000000000e-07	5
7.94000000000000e-07	5
7.96000000000000e-07	6
7.98000000000000e-07	6
8.00000000000000e-07	5
8.02000000000000e-07	6
8.04000000000000e-07	6
8.06000000000000e-07	6
8.08000000000000e-07	5
8.10000000000000e-07	5
8.12000000000000e-07	5
8.14000000000000e-07	6
8.16000000000000e-07	5
8.18000000000000e-07	5
8.20000000000000e-07	5
8.22000000000000e-07	6
8.24000000000000e-07	6
8.26000000000000e-07	6
8.28000000000000e-07	6
8.30000000000000e-07	5
8.32000000000000e-07	5
8.34000000000000e-07	5
8.36000000000000e-07	6
8.38000000000000e-07	6
8.40000000000000e-07	6
8.42000000000000e-07	6
8.44000000000000e-07	6
8.46000000000000e-07	6
8.48000000000000e-07	6
8.50000000000000e-07	5
8.52000000000000e-07	6
8.54000000000000e-07	6
8.56000000000000e-07	6
8.58000000000000e-07	6
8.60000000000000e-07	6
8.62000000000000e-07	6
8.64000000000000e-07	6
8.66000000000000e-07	6
8.68000000000000e-07	6
8.70000000000000e-07	6
8.72000000000000e-07	6
8.74000000000000e-07	6
8.76000000000000e-07	6
8.78000000000000e-07	6
8.80000000000000e-07	6
8.82000000000000e-07	5
8.84000000000000e-07	5
8.86000000000000e-07	7
8.88000000000000e-07	6
8.90000000000000e-07	6
8.92000000000000e-07	7
8.94000000000000e-07	6
8.96000000000000e-07	6
8.98000000000000e-07	7
9.00000000000000e-07	7
9.02000000000000e-07	7
9.04000000000000e-07	7
9.06000000000000e-07	6
9.08000000000000e-07	7
9.10000000000000e-07	7
9.12000000000000e-07	6
9.14000000000000e-07	7
9.16000000000000e-07	6
9.18000000000000e-07	7
9.20000000000000e-07	7
9.22000000000000e-07	6
9.24000000000000e-07	7
9.26000000000000e-07	7
9.28000000000000e-07	7
9.30000000000000e-07	7
9.32000000000000e-07	6
9.34000000000000e-07	6
9.36000000000000e-07	6
9.38000000000000e-07	7
9.40000000000000e-07	6
9.42000000000000e-07	6
9.44000000000000e-07	6
9.46000000000000e-07	6
9.48000000000000e-07	7
9.50000000000000e-07	7
9.52000000000000e-07	7
9.54000000000000e-07	7
9.56000000000000e-07	6
9.58000000000000e-07	6
9.60000000000000e-07	7
9.62000000000000e-07	6
9.64000000000000e-07	6
9.66000000000000e-07	6
9.68000000000000e-07	7
9.70000000000000e-07	6
9.72000000000000e-07	7
9.74000000000000e-07	7
9.76000000000000e-07	7
9.78000000000000e-07	7
9.80000000000000e-07	5
9.82000000000000e-07	5
9.84000000000000e-07	6
9.86000000000000e-07	5
9.88000000000000e-07	6
9.90000000000000e-07	6
9.92000000000000e-07	6
9.94000000000000e-07	6
9.96000000000000e-07	6
9.98000000000000e-07	6
1.00000000000000e-06	6
1.00200000000000e-06	6
1.00400000000000e-06	6
1.00600000000000e-06	6
1.00800000000000e-06	6
1.01000000000000e-06	6
1.01200000000000e-06	6
1.01400000000000e-06	6
1.01600000000000e-06	6
1.01800000000000e-06	6
1.02000000000000e-06	6
1.02200000000000e-06	6
1.02400000000000e-06	5
1.02600000000000e-06	5
1.02800000000000e-06	5
1.03000000000000e-06	5
1.03200000000000e-06	5
1.03400000000000e-06	5
1.03600000000000e-06	5
1.03800000000000e-06	5
1.04000000000000e-06	5
1.04200000000000e-06	6
1.04400000000000e-06	6
1.04600000000000e-06	6
1.04800000000000e-06	6
1.05000000000000e-06	5
1.05200000000000e-06	5
1.05400000000000e-06	6
1.05600000000000e-06	6
1.05800000000000e-06	6
1.06000000000000e-06	6
1.06200000000000e-06	6
1.06400000000000e-06	6
1.06600000000000e-06	6
1.06800000000000e-06	6
1.07000000000000e-06	5
1.07200000000000e-06	5
1.07400000000000e-06	6
1.07600000000000e-06	6
1.07800000000000e-06	6
1.08000000000000e-06	6
1.08200000000000e-06	6
1.08400000000000e-06	6
1.08600000000000e-06	6
1.08800000000000e-06	6
1.09000000000000e-06	6
1.09200000000000e-06	6
1.09400000000000e-06	6
1.09600000000000e-06	6
1.09800000000000e-06	7
1.10000000000000e-06	6
1.10200000000000e-06	6
1.10400000000000e-06	6
1.10600000000000e-06	6
1.10800000000000e-06	6
1.11000000000000e-06	6
1.11200000000000e-06	7
1.11400000000000e-06	6
1.11600000000000e-06	6
1.11800000000000e-06	6
1.12000000000000e-06	5
1.12200000000000e-06	5
1.12400000000000e-06	5
1.12600000000000e-06	5
1.12800000000000e-06	5
1.13000000000000e-06	5
1.13200000000000e-06	5
1.13400000000000e-06	5
1.13600000000000e-06	6
1.13800000000000e-06	6
1.14000000000000e-06	6
1.14200000000000e-06	6
1.14400000000000e-06	5
1.14600000000000e-06	6
1.14800000000000e-06	6
1.15000000000000e-06	6
1.15200000000000e-06	6
1.15400000000000e-06	6
1.15600000000000e-06	6
1.15800000000000e-06	6
1.16000000000000e-06	6
1.16200000000000e-06	6
1.16400000000000e-06	6
1.16600000000000e-06	6
1.16800000000000e-06	6
1.17000000000000e-06	6
1.17200000000000e-06	6
1.17400000000000e-06	6
1.17600000000000e-06	6
1.17800000000000e-06	6
1.18000000000000e-06	6
1.18200000000000e-06	5
1.18400000000000e-06	6
1.18600000000000e-06	6
1.18800000000000e-06	6
1.19000000000000e-06	5
1.19200000000000e-06	5
1.19400000000000e-06	6
1.19600000000000e-06	7
1.19800000000000e-06	5
1.20000000000000e-06	5
1.20200000000000e-06	5
1.20400000000000e-06	5
1.20600000000000e-06	5
1.20800000000000e-06	5
1.21000000000000e-06	5
1.21200000000000e-06	6
1.21400000000000e-06	7
1.21600000000000e-06	6
1.21800000000000e-06	6
1.22000000000000e-06	6
1.22200000000000e-06	6
1.22400000000000e-06	5
1.22600000000000e-06	6
1.22800000000000e-06	5
1.23000000000000e-06	4
1.23200000000000e-06	5
1.23400000000000e-06	5
1.23600000000000e-06	5
1.23800000000000e-06	5
1.24000000000000e-06	5
1.24200000000000e-06	4
1.24400000000000e-06	4
1.24600000000000e-06	5
1.24800000000000e-06	5
1.25000000000000e-06	5
1.25200000000000e-06	4
1.25400000000000e-06	5
1.25600000000000e-06	5
1.25800000000000e-06	5
1.26000000000000e-06	5
1.26200000000000e-06	5
1.26400000000000e-06	5
1.26600000000000e-06	5
1.26800000000000e-06	5
1.27000000000000e-06	5
1.27200000000000e-06	5
1.27400000000000e-06	5
1.27600000000000e-06	5
1.27800000000000e-06	5
1.28000000000000e-06	5
1.28200000000000e-06	5
1.28400000000000e-06	5
1.28600000000000e-06	5
1.28800000000000e-06	5
1.29000000000000e-06	5
1.29200000000000e-06	5
1.29400000000000e-06	5
1.29600000000000e-06	5
1.29800000000000e-06	5
1.30000000000000e-06	5
1.30200000000000e-06	5
1.30400000000000e-06	5
1.30600000000000e-06	5
1.30800000000000e-06	5
1.31000000000000e-06	5
1.31200000000000e-06	5
1.31400000000000e-06	5
1.31600000000000e-06	5
1.31800000000000e-06	5
1.32000000000000e-06	5
1.32200000000000e-06	5
1.32400000000000e-06	4
1.32600000000000e-06	4
1.32800000000000e-06	4
1.33000000000000e-06	4
1.33200000000000e-06	5
1.33400000000000e-06	5
1.33600000000000e-06	5
1.33800000000000e-06	5
1.34000000000000e-06	5
1.34200000000000e-06	5
1.34400000000000e-06	4
1.34600000000000e-06	5
1.34800000000000e-06	4
1.35000000000000e-06	4
1.35200000000000e-06	4
1.35400000000000e-06	4
1.35600000000000e-06	4
1.35800000000000e-06	4
1.36000000000000e-06	4
1.36200000000000e-06	4
1.36400000000000e-06	4
1.36600000000000e-06	4
1.36800000000000e-06	4
1.37000000000000e-06	4
1.37200000000000e-06	4
1.37400000000000e-06	4
1.37600000000000e-06	5
1.37800000000000e-06	5
1.38000000000000e-06	5
1.38200000000000e-06	5
1.38400000000000e-06	5
1.38600000000000e-06	5
1.38800000000000e-06	5
1.39000000000000e-06	5
1.39200000000000e-06	5
1.39400000000000e-06	5
1.39600000000000e-06	5
1.39800000000000e-06	5
1.40000000000000e-06	5
1.40200000000000e-06	4
1.40400000000000e-06	5
1.40600000000000e-06	5
1.40800000000000e-06	5
1.41000000000000e-06	5
1.41200000000000e-06	5
1.41400000000000e-06	5
1.41600000000000e-06	5
1.41800000000000e-06	5
1.42000000000000e-06	5
1.42200000000000e-06	5
1.42400000000000e-06	5
1.42600000000000e-06	5
1.42800000000000e-06	5
1.43000000000000e-06	5
1.43200000000000e-06	5
1.43400000000000e-06	5
1.43600000000000e-06	5
1.43800000000000e-06	5
1.44000000000000e-06	5
1.44200000000000e-06	5
1.44400000000000e-06	5
1.44600000000000e-06	5
1.44800000000000e-06	5
1.45000000000000e-06	5
1.45200000000000e-06	5
1.45400000000000e-06	5
1.45600000000000e-06	5
1.45800000000000e-06	5
1.46000000000000e-06	5
1.46200000000000e-06	5
1.46400000000000e-06	5
1.46600000000000e-06	5
1.46800000000000e-06	5
1.47000000000000e-06	5
1.47200000000000e-06	5
1.47400000000000e-06	5
1.47600000000000e-06	5
1.47800000000000e-06	5
1.48000000000000e-06	5
1.48200000000000e-06	5
1.48400000000000e-06	5
1.48600000000000e-06	5
1.48800000000000e-06	5
1.49000000000000e-06	5
1.49200000000000e-06	4
1.49400000000000e-06	5
1.49600000000000e-06	4
1.49800000000000e-06	5
1.50000000000000e-06	5
1.50200000000000e-06	5
1.50400000000000e-06	5
1.50600000000000e-06	5
1.50800000000000e-06	5
1.51000000000000e-06	5
1.51200000000000e-06	5
1.51400000000000e-06	5
1.51600000000000e-06	5
1.51800000000000e-06	5
1.52000000000000e-06	5
1.52200000000000e-06	4
1.52400000000000e-06	4
1.52600000000000e-06	4
1.52800000000000e-06	4
1.53000000000000e-06	4
1.53200000000000e-06	4
1.53400000000000e-06	4
1.53600000000000e-06	4
1.53800000000000e-06	4
1.54000000000000e-06	5
1.54200000000000e-06	4
1.54400000000000e-06	4
1.54600000000000e-06	4
1.54800000000000e-06	4
1.55000000000000e-06	5
1.55200000000000e-06	4
1.55400000000000e-06	4
1.55600000000000e-06	4
1.55800000000000e-06	4
1.56000000000000e-06	5
1.56200000000000e-06	3
1.56400000000000e-06	3
1.56600000000000e-06	3
1.56800000000000e-06	3
1.57000000000000e-06	3
1.57200000000000e-06	3
1.57400000000000e-06	3
1.57600000000000e-06	3
1.57800000000000e-06	3
1.58000000000000e-06	3
1.58200000000000e-06	3
1.58400000000000e-06	4
1.58600000000000e-06	3
1.58800000000000e-06	3
1.59000000000000e-06	3
1.59200000000000e-06	3
1.59400000000000e-06	4
1.59600000000000e-06	3
1.59800000000000e-06	3
1.60000000000000e-06	3
1.60200000000000e-06	3
1.60400000000000e-06	3
1.60600000000000e-06	3
1.60800000000000e-06	4
1.61000000000000e-06	3
1.61200000000000e-06	4
1.61400000000000e-06	4
1.61600000000000e-06	4
1.61800000000000e-06	4
1.62000000000000e-06	4
1.62200000000000e-06	5
1.62400000000000e-06	4
1.62600000000000e-06	4
1.62800000000000e-06	4
1.63000000000000e-06	4
1.63200000000000e-06	3
1.63400000000000e-06	3
1.63600000000000e-06	3
1.63800000000000e-06	3
1.64000000000000e-06	3
1.64200000000000e-06	3
1.64400000000000e-06	3
1.64600000000000e-06	3
1.64800000000000e-06	5
1.65000000000000e-06	4
1.65200000000000e-06	4
1.65400000000000e-06	4
1.65600000000000e-06	4
1.65800000000000e-06	4
1.66000000000000e-06	4
1.66200000000000e-06	4
1.66400000000000e-06	4
1.66600000000000e-06	4
1.66800000000000e-06	4
1.67000000000000e-06	3
1.67200000000000e-06	3
1.67400000000000e-06	3
1.67600000000000e-06	3
1.67800000000000e-06	3
1.68000000000000e-06	4
1.68200000000000e-06	4
1.68400000000000e-06	4
1.68600000000000e-06	4
1.68800000000000e-06	4
1.69000000000000e-06	4
1.69200000000000e-06	4
1.69400000000000e-06	4
1.69600000000000e-06	4
1.69800000000000e-06	4
1.70000000000000e-06	4
1.70200000000000e-06	4
1.70400000000000e-06	4
1.70600000000000e-06	4
1.70800000000000e-06	4
1.71000000000000e-06	4
1.71200000000000e-06	4
1.71400000000000e-06	4
1.71600000000000e-06	4
1.71800000000000e-06	4
1.72000000000000e-06	4
1.72200000000000e-06	4
1.72400000000000e-06	4
1.72600000000000e-06	4
1.72800000000000e-06	4
1.73000000000000e-06	4
1.73200000000000e-06	4
1.73400000000000e-06	4
1.73600000000000e-06	4
1.73800000000000e-06	4
1.74000000000000e-06	4
1.74200000000000e-06	4
1.74400000000000e-06	3
1.74600000000000e-06	3
1.74800000000000e-06	3
1.75000000000000e-06	3
1.75200000000000e-06	3
1.75400000000000e-06	3
1.75600000000000e-06	4
1.75800000000000e-06	4
1.76000000000000e-06	4
1.76200000000000e-06	4
1.76400000000000e-06	4
1.76600000000000e-06	4
1.76800000000000e-06	4
1.77000000000000e-06	4
1.77200000000000e-06	4
1.77400000000000e-06	4
1.77600000000000e-06	4
1.77800000000000e-06	3
1.78000000000000e-06	3
1.78200000000000e-06	3
1.78400000000000e-06	3
1.78600000000000e-06	4
1.78800000000000e-06	4
1.79000000000000e-06	4
1.79200000000000e-06	5
1.79400000000000e-06	5
1.79600000000000e-06	4
1.79800000000000e-06	5
1.80000000000000e-06	5
1.80200000000000e-06	5
1.80400000000000e-06	5
1.80600000000000e-06	5
1.80800000000000e-06	5
1.81000000000000e-06	3
1.81200000000000e-06	5
1.81400000000000e-06	4
1.81600000000000e-06	4
1.81800000000000e-06	4
1.82000000000000e-06	5
1.82200000000000e-06	5
1.82400000000000e-06	5
1.82600000000000e-06	6
1.82800000000000e-06	5
1.83000000000000e-06	5
1.83200000000000e-06	5
1.83400000000000e-06	4
1.83600000000000e-06	5
1.83800000000000e-06	5
1.84000000000000e-06	4
1.84200000000000e-06	4
1.84400000000000e-06	4
1.84600000000000e-06	4
1.84800000000000e-06	4
1.85000000000000e-06	3
1.85200000000000e-06	4
1.85400000000000e-06	4
1.85600000000000e-06	3
1.85800000000000e-06	4
1.86000000000000e-06	4
1.86200000000000e-06	3
1.86400000000000e-06	5
1.86600000000000e-06	5
1.86800000000000e-06	4
1.87000000000000e-06	5
1.87200000000000e-06	5
1.87400000000000e-06	6
1.87600000000000e-06	5
1.87800000000000e-06	5
1.88000000000000e-06	5
1.88200000000000e-06	6
1.88400000000000e-06	6
1.88600000000000e-06	5
1.88800000000000e-06	5
1.89000000000000e-06	5
1.89200000000000e-06	5
1.89400000000000e-06	5
1.89600000000000e-06	6
1.89800000000000e-06	5
1.90000000000000e-06	5
1.90200000000000e-06	5
1.90400000000000e-06	5
1.90600000000000e-06	5
1.90800000000000e-06	5
1.91000000000000e-06	5
1.91200000000000e-06	5
1.91400000000000e-06	5
1.91600000000000e-06	5
1.91800000000000e-06	5
1.92000000000000e-06	5
1.92200000000000e-06	5
1.92400000000000e-06	5
1.92600000000000e-06	6
1.92800000000000e-06	6
1.93000000000000e-06	6
1.93200000000000e-06	6
1.93400000000000e-06	6
1.93600000000000e-06	6
1.93800000000000e-06	6
1.94000000000000e-06	6
1.94200000000000e-06	7
1.94400000000000e-06	6
1.94600000000000e-06	6
1.94800000000000e-06	6
1.95000000000000e-06	6
1.95200000000000e-06	5
1.95400000000000e-06	6
1.95600000000000e-06	5
1.95800000000000e-06	7
1.96000000000000e-06	5
1.96200000000000e-06	6
1.96400000000000e-06	6
1.96600000000000e-06	5
1.96800000000000e-06	5
1.97000000000000e-06	7
1.97200000000000e-06	6
1.97400000000000e-06	7
1.97600000000000e-06	6
1.97800000000000e-06	6
1.98000000000000e-06	7
1.98200000000000e-06	6
1.98400000000000e-06	5
1.98600000000000e-06	5
1.98800000000000e-06	4
1.99000000000000e-06	5
1.99200000000000e-06	4
1.99400000000000e-06	5
1.99600000000000e-06	5
1.99800000000000e-06	6
2.00000000000000e-06	5
2.00200000000000e-06	6
2.00400000000000e-06	5
2.00600000000000e-06	5
2.00800000000000e-06	5
2.01000000000000e-06	5
2.01200000000000e-06	6
2.01400000000000e-06	5
2.01600000000000e-06	5
2.01800000000000e-06	5
2.02000000000000e-06	5
2.02200000000000e-06	5
2.02400000000000e-06	7
2.02600000000000e-06	5
2.02800000000000e-06	5
2.03000000000000e-06	3
2.03200000000000e-06	3
2.03400000000000e-06	4
2.03600000000000e-06	4
2.03800000000000e-06	3
2.04000000000000e-06	3
2.04200000000000e-06	3
2.04400000000000e-06	4
2.04600000000000e-06	4
2.04800000000000e-06	4
2.05000000000000e-06	5
2.05200000000000e-06	4
2.05400000000000e-06	4
2.05600000000000e-06	5
2.05800000000000e-06	5
2.06000000000000e-06	4
2.06200000000000e-06	5
2.06400000000000e-06	5
2.06600000000000e-06	5
2.06800000000000e-06	5
2.07000000000000e-06	5
2.07200000000000e-06	5
2.07400000000000e-06	5
2.07600000000000e-06	6
2.07800000000000e-06	5
2.08000000000000e-06	6
2.08200000000000e-06	5
2.08400000000000e-06	5
2.08600000000000e-06	5
2.08800000000000e-06	6
2.09000000000000e-06	6
2.09200000000000e-06	6
2.09400000000000e-06	4
2.09600000000000e-06	5
2.09800000000000e-06	5
2.10000000000000e-06	6
2.10200000000000e-06	4
2.10400000000000e-06	5
2.10600000000000e-06	6
2.10800000000000e-06	5
2.11000000000000e-06	5
2.11200000000000e-06	5
2.11400000000000e-06	5
2.11600000000000e-06	5
2.11800000000000e-06	5
2.12000000000000e-06	5
2.12200000000000e-06	5
2.12400000000000e-06	6
2.12600000000000e-06	5
2.12800000000000e-06	6
2.13000000000000e-06	5
2.13200000000000e-06	5
2.13400000000000e-06	5
2.13600000000000e-06	5
2.13800000000000e-06	5
2.14000000000000e-06	6
2.14200000000000e-06	5
2.14400000000000e-06	6
2.14600000000000e-06	5
2.14800000000000e-06	7
